CL_target,CD_target,CoP_target,Total_Points,Accel_Score,Skidpad_Score,Autocross_Score,Endurance_Score,DragEnergy_Endurance_kJ,DragEnergy_Autocross_kJ,TractiveEnergy_Endurance_kJ,sf_x,sf_y,Mass_lbf
0.03452364057505106,0.021485328942199188,0.47890189141164274,397.4395361775784,71.50347470397973,66.84752460520754,76.34212833490794,182.7464085334832,634.9243917515178,263.07788189238744,1863.011852612335,0.45,0.5,580.0
0.042074948943119445,0.015643969596839676,0.6427613114859848,427.78714524093715,71.91356165803853,76.42428472900565,83.53187177170898,195.91742708218402,486.06850562653426,202.87977966558725,1811.9097281736151,0.45,0.5,580.0
0.0364501211206764,0.025420007764391843,0.49259451833279083,397.6525552496742,70.67744063588536,66.87471262123422,76.77457729458787,183.32582469796674,752.4303057549124,312.26351758120177,1951.4213986914508,0.45,0.5,580.0
0.04452964382692352,0.018154939191055722,0.4280489069584522,411.46353530895027,74.74740565047965,67.27421666866923,79.6738437830934,189.768069206708,554.790452098122,229.08548174714485,1877.296266240542,0.45,0.5,580.0
0.048151687614895536,0.02484594187340165,0.4870543433987037,418.14242121932,72.70659574229703,69.61041175815959,82.14100821864974,193.68440550021361,773.1069620743467,320.7006554521068,2049.360957701947,0.45,0.5,580.0
0.031028567527311937,0.022753109944613298,0.4911045778718247,390.93999145851274,70.49245417862814,65.36320881586533,75.06129963258506,180.02302883143423,663.1235541084476,274.66868316340384,1859.0559803923647,0.45,0.5,580.0
0.03764608762962374,0.021786854069221134,0.5385233582655395,406.3712830866998,71.2344638107515,69.19937169109814,79.23463396710359,186.7028136177466,654.4641564601906,273.7799169252664,1891.233428740416,0.45,0.5,580.0
0.05225312842085571,0.015555425286071777,0.5364706488485008,442.74477586220837,75.06515764656862,74.23518744149905,88.82813894688884,204.61629182725187,506.6924195163845,212.7297634222726,1911.631454916311,0.45,0.5,580.0
0.0489162892373152,0.014927355710083008,0.6346881926248493,440.93301102991296,73.1000879123065,78.75896565231955,86.26116055587413,202.8127969094128,473.89232481548055,196.2725099829504,1842.7858668962547,0.45,0.5,580.0
0.03675621569971775,0.01910799540795207,0.6200391575641734,413.61923594222355,70.73644727336475,71.62298014621008,80.6692714547725,190.59053706787626,580.6191900618612,241.70162293469463,1845.4164789623637,0.45,0.5,580.0
0.035772064319559316,0.025764546054991268,0.49290830495256194,396.60138045767525,70.4989154132121,66.8820070902479,76.46890218856687,182.7515557656484,759.9444090428676,315.3798173529094,1951.3104223504542,0.45,0.5,580.0
0.047945522016216394,0.015007277919873562,0.49529707757184827,433.18423487965504,75.20909187291886,71.42188076891502,85.8243584472476,200.72890379057358,484.21700559999454,200.71741207658323,1884.955751616577,0.45,0.5,580.0
0.04529372429605269,0.028401554188219783,0.560730265322507,420.07286574437677,70.35560713818626,71.45413176071999,83.4960854974753,194.76704134799522,877.1722116570476,367.6736379881763,2094.3723167218445,0.45,0.5,580.0
