10.547,73.083
10.557,72.775
10.568,72.463
10.579,72.147
10.589,71.826
10.6,71.515
10.611,71.2
10.621,70.881
10.632,70.558
10.642,70.23
10.653,69.914
10.664,69.594
10.674,69.269
10.685,68.941
10.695,68.608
10.706,68.288
10.716,67.965
10.727,67.637
10.738,67.305
10.748,66.969
10.758,66.647
10.769,66.322
10.779,65.992
10.79,65.659
10.8,65.322
10.81,65
10.821,64.675
10.831,64.347
10.841,64.014
10.851,63.677
10.861,63.359
10.871,63.037
10.881,62.711
10.892,62.382
10.901,62.049
10.911,61.735
10.921,61.419
10.931,61.099
10.94,60.775
10.95,60.449
10.96,60.126
10.97,59.799
10.98,59.469
10.99,59.136
11.001,58.798
11.011,58.454
11.022,58.106
11.033,57.754
11.043,57.398
11.054,57.038
11.065,56.674
11.076,56.305
11.088,55.932
11.099,55.554
11.11,55.173
11.122,54.789
11.134,54.401
11.145,54.008
11.157,53.611
11.169,53.209
11.181,52.807
11.193,52.401
11.206,51.99
11.218,51.574
11.23,51.153
11.243,50.735
11.255,50.313
11.268,49.885
11.281,49.451
11.294,49.013
11.306,48.581
11.319,48.144
11.333,47.701
11.346,47.253
11.359,46.798
11.372,46.354
11.385,45.905
11.399,45.449
11.413,44.987
11.426,44.519
11.439,44.066
11.453,43.606
11.467,43.14
11.481,42.668
11.495,42.189
11.508,41.729
11.522,41.262
11.536,40.789
11.55,40.309
11.564,39.822
11.578,39.359
11.592,38.889
11.606,38.411
11.621,37.927
11.634,37.436
11.648,36.973
11.662,36.503
11.677,36.027
11.691,35.543
11.705,35.051
11.718,34.594
11.732,34.13
11.747,33.659
11.761,33.18
11.774,32.694
11.788,32.249
11.801,31.797
11.815,31.338
11.829,30.871
11.842,30.397
11.855,29.972
11.868,29.541
11.881,29.102
11.895,28.657
11.907,28.203
11.919,27.809
11.931,27.408
11.943,27
11.956,26.587
11.967,26.166
11.977,25.814
11.988,25.458
11.999,25.095
12.011,24.728
12.02,24.354
12.028,24.07
12.038,23.781
12.047,23.488
12.056,23.191
12.063,22.89
12.069,22.723
12.076,22.554
12.082,22.382
12.089,22.207
12.092,22.029
12.096,22.029
12.1,22.029
12.103,22.029
12.107,22.029
12.109,22.029
12.111,22.029
12.113,22.029
12.115,22.029
12.117,22.029
12.119,22.029
12.121,22.029
12.123,22.029
12.125,22.029
12.127,22.029
12.129,22.029
12.131,22.029
12.133,22.029
12.136,22.029
12.138,22.029
12.14,22.029
12.142,22.029
12.145,22.029
12.147,22.029
12.149,22.029
12.152,22.029
12.154,22.029
12.156,22.029
12.159,22.029
12.161,22.029
12.164,22.029
12.167,22.029
12.17,22.029
12.172,22.029
12.175,22.029
12.178,22.029
12.181,22.029
12.184,22.029
12.187,22.029
12.19,22.029
12.193,22.029
12.196,22.029
12.199,22.029
12.202,22.029
12.205,22.029
12.209,22.029
12.212,22.029
12.215,22.029
12.219,22.029
12.222,22.029
12.226,22.029
12.229,22.029
12.233,22.029
12.236,22.029
12.24,22.029
12.243,22.047
12.247,22.066
12.251,22.084
12.254,22.102
12.258,22.12
12.262,22.164
12.266,22.208
12.269,22.251
12.273,22.295
12.277,22.338
12.281,22.396
12.284,22.454
12.288,22.512
12.292,22.569
12.296,22.626
12.3,22.691
12.303,22.756
12.307,22.82
12.311,22.884
12.315,22.948
12.318,23.014
12.322,23.08
12.326,23.145
12.33,23.211
12.334,23.276
12.337,23.339
12.341,23.402
12.345,23.465
12.348,23.528
12.352,23.423
12.356,23.302
12.36,23.195
12.363,23.087
12.367,22.978
12.371,22.868
12.375,22.757
12.378,22.67
12.382,22.582
12.386,22.493
12.39,22.403
12.393,22.312
12.397,22.259
12.401,22.205
12.404,22.15
12.408,22.095
12.412,22.038
12.415,22.038
12.419,22.038
12.423,22.038
12.426,22.038
12.43,22.096
12.433,22.154
12.437,22.211
12.44,22.268
12.444,22.325
12.447,22.377
12.451,22.429
12.454,22.481
12.458,22.532
12.461,22.583
12.465,22.636
12.468,22.688
12.472,22.741
12.475,22.793
12.479,22.845
12.482,22.899
12.486,22.952
12.489,23.006
12.493,23.059
12.496,23.112
12.499,23.167
12.503,23.222
12.506,23.277
12.51,23.331
12.513,23.386
12.517,23.442
12.52,23.498
12.524,23.554
12.527,23.61
12.531,23.666
12.534,23.724
12.538,23.782
12.541,23.84
12.545,23.897
12.548,23.954
12.552,24.014
12.555,24.073
12.559,24.132
12.562,24.191
12.566,24.25
12.569,24.311
12.573,24.372
12.576,24.433
12.58,24.493
12.583,24.553
12.587,24.616
12.59,24.678
12.594,24.74
12.598,24.802
12.601,24.864
12.605,24.928
12.608,24.991
12.612,25.055
12.616,25.118
12.619,25.181
12.623,25.246
12.627,25.31
12.63,25.375
12.634,25.439
12.638,25.503
12.642,25.569
12.645,25.635
12.649,25.7
12.653,25.765
12.657,25.831
12.66,25.898
12.664,25.965
12.668,26.032
12.672,26.098
12.676,26.165
12.68,26.233
12.683,26.302
12.687,26.37
12.691,26.438
12.695,26.506
12.699,26.576
12.703,26.646
12.707,26.716
12.711,26.785
12.715,26.854
12.719,26.926
12.723,26.998
12.727,27.069
12.731,27.14
12.735,27.211
12.74,27.284
12.744,27.358
12.748,27.431
12.752,27.503
12.756,27.576
12.76,27.651
12.765,27.726
12.769,27.801
12.773,27.875
12.777,27.95
12.782,28.027
12.786,28.104
12.791,28.18
12.795,28.257
12.799,28.333
12.804,28.411
12.808,28.489
12.813,28.566
12.817,28.643
12.822,28.72
12.827,28.802
12.832,28.884
12.836,28.965
12.841,29.046
12.846,29.127
12.851,29.215
12.856,29.302
12.861,29.389
